"11/40 The Terrace, Wellington Central, Wellington"
"15/40 The Terrace, Wellington Central, Wellington"
"51 Hanson Street, Mount Cook, Wellington"
"17/40 The Terrace, Wellington Central, Wellington"
"53 Hanson Street, Mount Cook, Wellington"
"48 Aro Street, Aro Valley, Wellington"
"152 Adelaide Road, Mount Cook, Wellington"
"366 Tinakori Road, Thorndon, Wellington"
"253 The Terrace, Te Aro, Wellington"
"54 Rolleston Street, Mount Cook, Wellington"
"7 Ohiro Road, Aro Valley, Wellington"
"54/40 The Terrace, Wellington Central, Wellington"
"12 Salisbury Terrace, Mount Cook, Wellington"
"7C/242 Taranaki Street, Mount Cook, Wellington"
"75/70 Hobson Street, Thorndon, Wellington"
"21/70 Hobson Street, Thorndon, Wellington"
"37/70 Hobson Street, Thorndon, Wellington"
"G6/107 Thorndon Quay, Pipitea, Wellington"
"317/107 Thorndon Quay, Pipitea, Wellington"
"10/78 Hutt Road, Pipitea, Wellington"
"47 Epuni Street, Aro Valley, Wellington"
"104/107 Thorndon Quay, Pipitea, Wellington"
"M12/107 Thorndon Quay, Pipitea, Wellington"
"51 Majoribanks Street, Mount Victoria, Wellington"
"51/70 Hobson Street, Thorndon, Wellington"
"6 Epuni Street, Aro Valley, Wellington"
"15 Portland Crescent, Thorndon, Wellington"
"65 Vivian Street, Te Aro, Wellington"
"338 The Terrace, Te Aro, Wellington"
"50 Rolleston Street, Mount Cook, Wellington"
"509/107 Thorndon Quay, Pipitea, Wellington"
"72 Aro Street, Aro Valley, Wellington"
"65 Elizabeth Street, Mount Victoria, Wellington"
"57/70 Hobson Street, Thorndon, Wellington"
"251 Cuba Street, Te Aro, Wellington"
"356B Tinakori Road, Thorndon, Wellington"
"71 Vivian Street, Te Aro, Wellington"
"346 The Terrace, Te Aro, Wellington"
"75 Vivian Street, Te Aro, Wellington"
"82 Tinakori Road, Thorndon, Wellington"
"27/19 Drummond Street, Mount Cook, Wellington"
"1 Molesworth Street, Pipitea, Wellington"
"231 Cuba Street, Te Aro, Wellington"
"9 Ohiro Road, Aro Valley, Wellington"
"106 Tinakori Road, Thorndon, Wellington"
"142 Tinakori Road, Thorndon, Wellington"
"98 Tasman Street, Mount Cook, Wellington"
"122/40 The Terrace, Wellington Central, Wellington"
"123/40 The Terrace, Wellington Central, Wellington"
"124/40 The Terrace, Wellington Central, Wellington"
"55B Scarborough Terrace, Mount Victoria, Wellington"
"18 Walter Street, Te Aro, Wellington"
"70 Courtenay Place, Te Aro, Wellington"
"314 The Terrace, Te Aro, Wellington"
"9E/242 Taranaki Street, Mount Cook, Wellington"
"150 Aro Street, Aro Valley, Wellington"
"16 Woodward Street, Wellington Central, Wellington"
"77 Elizabeth Street, Mount Victoria, Wellington"
"68 Courtenay Place, Te Aro, Wellington"
"140 Tinakori Road, Thorndon, Wellington"
"124 Adelaide Road, Mount Cook, Wellington"
"602/46 Nairn Street, Mount Cook, Wellington"
"207 Tasman Street, Mount Cook, Wellington"
"603/46 Nairn Street, Mount Cook, Wellington"
"607/46 Nairn Street, Mount Cook, Wellington"
"615/46 Nairn Street, Mount Cook, Wellington"
"23 Tinakori Road, Thorndon, Wellington"
"6/5 Eva Street, Te Aro, Wellington"
"8/5 Eva Street, Te Aro, Wellington"
"9/5 Eva Street, Te Aro, Wellington"
"20/5 Eva Street, Te Aro, Wellington"
"205 Cuba Street, Te Aro, Wellington"
"8 Fallowfield Avenue, Mount Victoria, Wellington"
"22/5 Eva Street, Te Aro, Wellington"
"29/5 Eva Street, Te Aro, Wellington"
"30/5 Eva Street, Te Aro, Wellington"
"32/5 Eva Street, Te Aro, Wellington"
"27 Majoribanks Street, Mount Victoria, Wellington"
"34/5 Eva Street, Te Aro, Wellington"
"42 Queen Street, Mount Victoria, Wellington"
"35/5 Eva Street, Te Aro, Wellington"
"49/5 Eva Street, Te Aro, Wellington"
"50/5 Eva Street, Te Aro, Wellington"
"88 Elizabeth Street, Mount Victoria, Wellington"
"51/5 Eva Street, Te Aro, Wellington"
"52/5 Eva Street, Te Aro, Wellington"
"53/5 Eva Street, Te Aro, Wellington"
"60/5 Eva Street, Te Aro, Wellington"
"259 Tinakori Road, Thorndon, Wellington"
"5/14 Leeds Street, Te Aro, Wellington"
"103 Aro Street, Aro Valley, Wellington"
"8/14 Leeds Street, Te Aro, Wellington"
"7 Tonks Grove, Te Aro, Wellington"
"10/14 Leeds Street, Te Aro, Wellington"
"12/14 Leeds Street, Te Aro, Wellington"
"14/14 Leeds Street, Te Aro, Wellington"
"1-5 Manners Street, Te Aro, Wellington"
"19/14 Leeds Street, Te Aro, Wellington"
"20/14 Leeds Street, Te Aro, Wellington"
"4 Brooklyn Road, Aro Valley, Wellington"
"202/38 Hankey Street, Mount Cook, Wellington"
"9 Levina Avenue, Aro Valley, Wellington"
"203/38 Hankey Street, Mount Cook, Wellington"
"204/38 Hankey Street, Mount Cook, Wellington"
"2E/242 Taranaki Street, Mount Cook, Wellington"
"206/38 Hankey Street, Mount Cook, Wellington"
"8F/242 Taranaki Street, Mount Cook, Wellington"
"1/336 The Terrace, Te Aro, Wellington"
"212/38 Hankey Street, Mount Cook, Wellington"
"2/336 The Terrace, Te Aro, Wellington"
"213/38 Hankey Street, Mount Cook, Wellington"
"3/336 The Terrace, Te Aro, Wellington"
"39-43 Tory Street, Te Aro, Wellington"
"3/154 Cuba Street, Te Aro, Wellington"
"4/1 Drummond Street, Mount Cook, Wellington"
"4/154 Cuba Street, Te Aro, Wellington"
"13/1 Drummond Street, Mount Cook, Wellington"
"14/1 Drummond Street, Mount Cook, Wellington"
"148 Wakefield Street, Te Aro, Wellington"
"287 Wakefield Street, Te Aro, Wellington"
"8/19 Drummond Street, Mount Cook, Wellington"
"53 Little George Street, Thorndon, Wellington"
"13/7 Eva Street, Te Aro, Wellington"
"39 Little George Street, Thorndon, Wellington"
"213 Cuba Street, Te Aro, Wellington"
"81/40 The Terrace, Wellington Central, Wellington"
"1 Belfast Street, Mount Cook, Wellington"
"83/40 The Terrace, Wellington Central, Wellington"
"84/40 The Terrace, Wellington Central, Wellington"
"53 Rugby Street, Mount Cook, Wellington"
"121 Adelaide Road, Mount Cook, Wellington"
"1/3 Eva Street, Te Aro, Wellington"
"12/38 Haining Street, Te Aro, Wellington"
"13/38 Haining Street, Te Aro, Wellington"
"14/38 Haining Street, Te Aro, Wellington"
"12 Coombe Street, Mount Cook, Wellington"
"17/38 Haining Street, Te Aro, Wellington"
"20/38 Haining Street, Te Aro, Wellington"
"27 Elizabeth Street, Mount Victoria, Wellington"
"67 Wallace Street, Mount Cook, Wellington"
"G30/107 Thorndon Quay, Pipitea, Wellington"
"117/107 Thorndon Quay, Pipitea, Wellington"
"2/85 Elizabeth Street, Mount Victoria, Wellington"
"3/37 Majoribanks Street, Mount Victoria, Wellington"
"6/37 Majoribanks Street, Mount Victoria, Wellington"
"69D Elizabeth Street, Mount Victoria, Wellington"
"4/34 Hawkestone Street, Thorndon, Wellington"
"13 Epuni Street, Aro Valley, Wellington"
"20 Dunlop Terrace, Te Aro, Wellington"
"25 Epuni Street, Aro Valley, Wellington"
"13/40 The Terrace, Wellington Central, Wellington"
"14/40 The Terrace, Wellington Central, Wellington"
"18/40 The Terrace, Wellington Central, Wellington"
"42 Wigan Street, Te Aro, Wellington"
"60 Rolleston Street, Mount Cook, Wellington"
"3A Walter Street, Te Aro, Wellington"
"3F Walter Street, Te Aro, Wellington"
"3H Walter Street, Te Aro, Wellington"
"3I Walter Street, Te Aro, Wellington"
"3M Walter Street, Te Aro, Wellington"
"3Q Walter Street, Te Aro, Wellington"
"4D/242 Taranaki Street, Mount Cook, Wellington"
"30A Wright Street, Mount Cook, Wellington"
"G28/107 Thorndon Quay, Pipitea, Wellington"
"605/46 Nairn Street, Mount Cook, Wellington"
"608/46 Nairn Street, Mount Cook, Wellington"
"610/46 Nairn Street, Mount Cook, Wellington"
"611/46 Nairn Street, Mount Cook, Wellington"
"612/46 Nairn Street, Mount Cook, Wellington"
"4/85 Elizabeth Street, Mount Victoria, Wellington"
"33 Dixon Street, Te Aro, Wellington"
"150A Tinakori Road, Thorndon, Wellington"
"2/31 Majoribanks Street, Mount Victoria, Wellington"
"175 Vivian Street, Te Aro, Wellington"
"3/31 Majoribanks Street, Mount Victoria, Wellington"
"5/31 Majoribanks Street, Mount Victoria, Wellington"
"150 Molesworth Street, Thorndon, Wellington"
"7/162 Aro Street, Aro Valley, Wellington"
"2G/242 Taranaki Street, Mount Cook, Wellington"
"47 Little George Street, Thorndon, Wellington"
"5 Epuni Street, Aro Valley, Wellington"
"45A Wallace Street, Mount Cook, Wellington"
"3 Roxburgh Street, Mount Victoria, Wellington"
"145A Aro Street, Aro Valley, Wellington"
"119 Aro Street, Aro Valley, Wellington"
"305/107 Thorndon Quay, Pipitea, Wellington"
"2A/88A Salamanca Road, Kelburn, Wellington"
"207/107 Thorndon Quay, Pipitea, Wellington"
"8C/242 Taranaki Street, Mount Cook, Wellington"
"5F/242 Taranaki Street, Mount Cook, Wellington"
"18/70 Hobson Street, Thorndon, Wellington"
"56/70 Hobson Street, Thorndon, Wellington"
"67/70 Hobson Street, Thorndon, Wellington"
"171 Aro Street, Aro Valley, Wellington"
"1B/88A Salamanca Road, Kelburn, Wellington"
"8/162 Aro Street, Aro Valley, Wellington"
"49 Little George Street, Thorndon, Wellington"
"89 The Terrace, Wellington Central, Wellington"
"115 Adelaide Road, Mount Cook, Wellington"
"104/33 Frederick Street, Te Aro, Wellington"
"105/33 Frederick Street, Te Aro, Wellington"
"108/33 Frederick Street, Te Aro, Wellington"
"16/7 Eva Street, Te Aro, Wellington"
"11 Ohiro Road, Aro Valley, Wellington"
"20 Kelburn Parade, Kelburn, Wellington"
"11 Epuni Street, Aro Valley, Wellington"
"27 Wright Street, Mount Cook, Wellington"
"148 Tinakori Road, Thorndon, Wellington"
"365 Willis Street, Mount Cook, Wellington"
"35A Dixon Street, Te Aro, Wellington"
"36 Wigan Street, Te Aro, Wellington"
"1/37 Majoribanks Street, Mount Victoria, Wellington"
"37 Wallace Street, Mount Cook, Wellington"
"94 Webb Street, Te Aro, Wellington"
"7/37 Majoribanks Street, Mount Victoria, Wellington"
"14/37 Majoribanks Street, Mount Victoria, Wellington"
"16/37 Majoribanks Street, Mount Victoria, Wellington"
"75/40 The Terrace, Wellington Central, Wellington"
"76/40 The Terrace, Wellington Central, Wellington"
"78/40 The Terrace, Wellington Central, Wellington"
"63/40 The Terrace, Wellington Central, Wellington"
"184A Tasman Street, Mount Cook, Wellington"
"104 Tasman Street, Mount Cook, Wellington"
"24/40 The Terrace, Wellington Central, Wellington"
"25/40 The Terrace, Wellington Central, Wellington"
"27/40 The Terrace, Wellington Central, Wellington"
"203/107 Thorndon Quay, Pipitea, Wellington"
"101/107 Thorndon Quay, Pipitea, Wellington"
"64 Tasman Street, Mount Cook, Wellington"
"94 Elizabeth Street, Mount Victoria, Wellington"
"163 Aro Street, Aro Valley, Wellington"
"2 Lukes Lane, Te Aro, Wellington"
"148A Aro Street, Aro Valley, Wellington"
"191 Adelaide Road, Newtown, Wellington"
"193 Adelaide Road, Newtown, Wellington"
"112 Tinakori Road, Thorndon, Wellington"
"116 Tinakori Road, Thorndon, Wellington"
"506/107 Thorndon Quay, Pipitea, Wellington"
"417/107 Thorndon Quay, Pipitea, Wellington"
"17-27 Boulcott Street, Wellington Central, Wellington"
"81 Aotea Quay, Pipitea, Wellington"
"15 Leeds Street, Te Aro, Wellington"
"3B Eva Street, Te Aro, Wellington"
"61 Elizabeth Street, Mount Victoria, Wellington"
"11 Knigges Avenue, Te Aro, Wellington"
"9 Maurice Terrace, Te Aro, Wellington"
"10 Drummond Street, Mount Cook, Wellington"
"84B Tinakori Road, Thorndon, Wellington"
"45 Abel Smith Street, Te Aro, Wellington"
"52 Rolleston Street, Mount Cook, Wellington"
"201 Tasman Street, Mount Cook, Wellington"
"27 Holland Street, Te Aro, Wellington"
"43A Majoribanks Street, Mount Victoria, Wellington"
"82/40 The Terrace, Wellington Central, Wellington"
"2/58 Aurora Terrace, Kelburn, Wellington"
"85/40 The Terrace, Wellington Central, Wellington"
"2/23 Tinakori Road, Thorndon, Wellington"
"6/23 Tinakori Road, Thorndon, Wellington"
"2I/242 Taranaki Street, Mount Cook, Wellington"
"4/9 Ebor Street, Te Aro, Wellington"
"1 O'Reily Avenue, Te Aro, Wellington"
"7/9 Ebor Street, Te Aro, Wellington"
"251A The Terrace, Te Aro, Wellington"
"9/9 Ebor Street, Te Aro, Wellington"
"11/9 Ebor Street, Te Aro, Wellington"
"13/9 Ebor Street, Te Aro, Wellington"
"15/9 Ebor Street, Te Aro, Wellington"
"19/9 Ebor Street, Te Aro, Wellington"
"20/9 Ebor Street, Te Aro, Wellington"
"21/9 Ebor Street, Te Aro, Wellington"
"23/9 Ebor Street, Te Aro, Wellington"
"G39/107 Thorndon Quay, Pipitea, Wellington"
"24/9 Ebor Street, Te Aro, Wellington"
"31/9 Ebor Street, Te Aro, Wellington"
"111/107 Thorndon Quay, Pipitea, Wellington"
"5H/242 Taranaki Street, Mount Cook, Wellington"
"35 Ballantrae Place, Pipitea, Wellington"
"8B/242 Taranaki Street, Mount Cook, Wellington"
"15A Portland Crescent, Thorndon, Wellington"
"87-93 Molesworth Street, Thorndon, Wellington"
"4E/242 Taranaki Street, Mount Cook, Wellington"
"103 Thorndon Quay, Pipitea, Wellington"
"174-180 Lambton Quay, Wellington Central, Wellington"
"28/19 Drummond Street, Mount Cook, Wellington"
"7/313 The Terrace, Te Aro, Wellington"
"9/313 The Terrace, Te Aro, Wellington"
"11/313 The Terrace, Te Aro, Wellington"
"139 Cuba Street, Te Aro, Wellington"
"9I/242 Taranaki Street, Mount Cook, Wellington"
"19 Leeds Street, Te Aro, Wellington"
"5A/88A Salamanca Road, Kelburn, Wellington"
"5B/88A Salamanca Road, Kelburn, Wellington"
"1/72 Tory Street, Te Aro, Wellington"
"7/72 Tory Street, Te Aro, Wellington"
"1E/242 Taranaki Street, Mount Cook, Wellington"
"9/72 Tory Street, Te Aro, Wellington"
"21/72 Tory Street, Te Aro, Wellington"
"26/72 Tory Street, Te Aro, Wellington"
"166A Cuba Street, Te Aro, Wellington"
"27/72 Tory Street, Te Aro, Wellington"
"123C Aro Street, Aro Valley, Wellington"
"28/72 Tory Street, Te Aro, Wellington"
"30/72 Tory Street, Te Aro, Wellington"
"3 Finlay Terrace, Mount Cook, Wellington"
"35/72 Tory Street, Te Aro, Wellington"
"3E Walter Street, Te Aro, Wellington"
"41/72 Tory Street, Te Aro, Wellington"
"69E Elizabeth Street, Mount Victoria, Wellington"
"3G Walter Street, Te Aro, Wellington"
"42/72 Tory Street, Te Aro, Wellington"
"3J Walter Street, Te Aro, Wellington"
"44/72 Tory Street, Te Aro, Wellington"
"3K Walter Street, Te Aro, Wellington"
"46/72 Tory Street, Te Aro, Wellington"
"1006/46 Nairn Street, Mount Cook, Wellington"
"3N Walter Street, Te Aro, Wellington"
"48/72 Tory Street, Te Aro, Wellington"
"1008/46 Nairn Street, Mount Cook, Wellington"
"3R Walter Street, Te Aro, Wellington"
"50/72 Tory Street, Te Aro, Wellington"
"1011/46 Nairn Street, Mount Cook, Wellington"
"3T Walter Street, Te Aro, Wellington"
"51/72 Tory Street, Te Aro, Wellington"
"3U Walter Street, Te Aro, Wellington"
"58/72 Tory Street, Te Aro, Wellington"
"3V Walter Street, Te Aro, Wellington"
"61/72 Tory Street, Te Aro, Wellington"
"73/70 Hobson Street, Thorndon, Wellington"
"3X Walter Street, Te Aro, Wellington"
"64/72 Tory Street, Te Aro, Wellington"
"75/72 Tory Street, Te Aro, Wellington"
"7 Epuni Street, Aro Valley, Wellington"
"82/72 Tory Street, Te Aro, Wellington"
"1/36 Queen Street, Mount Victoria, Wellington"
"83/72 Tory Street, Te Aro, Wellington"
"3/36 Queen Street, Mount Victoria, Wellington"
"87/72 Tory Street, Te Aro, Wellington"
"7/36 Queen Street, Mount Victoria, Wellington"
"89/72 Tory Street, Te Aro, Wellington"
"9/36 Queen Street, Mount Victoria, Wellington"
"54/70 Hobson Street, Thorndon, Wellington"
"93/72 Tory Street, Te Aro, Wellington"
"12/36 Queen Street, Mount Victoria, Wellington"
"48 Kelburn Parade, Kelburn, Wellington"
"100/72 Tory Street, Te Aro, Wellington"
"102/72 Tory Street, Te Aro, Wellington"
"105/72 Tory Street, Te Aro, Wellington"
"101A Salamanca Road, Wellington Central, Wellington"
"107/72 Tory Street, Te Aro, Wellington"
"110/72 Tory Street, Te Aro, Wellington"
"2 Buller Street, Te Aro, Wellington"
"121/72 Tory Street, Te Aro, Wellington"
"122/72 Tory Street, Te Aro, Wellington"
"124/72 Tory Street, Te Aro, Wellington"
"128/72 Tory Street, Te Aro, Wellington"
"6/31 Majoribanks Street, Mount Victoria, Wellington"
"131/72 Tory Street, Te Aro, Wellington"
"133/72 Tory Street, Te Aro, Wellington"
"134/72 Tory Street, Te Aro, Wellington"
"33/70 Hobson Street, Thorndon, Wellington"
"64/70 Hobson Street, Thorndon, Wellington"
"65 Martin Square, Te Aro, Wellington"
"89/70 Hobson Street, Thorndon, Wellington"
"22 Boulcott Street, Wellington Central, Wellington"
"338A The Terrace, Te Aro, Wellington"
"405/107 Thorndon Quay, Pipitea, Wellington"
"86A Webb Street, Te Aro, Wellington"
"4 George Street, Thorndon, Wellington"
"6I/242 Taranaki Street, Mount Cook, Wellington"
"111/40 The Terrace, Wellington Central, Wellington"
"46/70 Hobson Street, Thorndon, Wellington"
"84/70 Hobson Street, Thorndon, Wellington"
"13A Tinakori Road, Thorndon, Wellington"
"5 The Terrace, Wellington Central, Wellington"
"46 Aurora Terrace, Kelburn, Wellington"
"24 Kelburn Parade, Kelburn, Wellington"
"39 Riddiford Street, Newtown, Wellington"
"G42/107 Thorndon Quay, Pipitea, Wellington"
"348 The Terrace, Te Aro, Wellington"
"313A The Terrace, Te Aro, Wellington"
"507/107 Thorndon Quay, Pipitea, Wellington"
"1 Ohiro Road, Aro Valley, Wellington"
"153 Aro Street, Aro Valley, Wellington"
"130 Adelaide Road, Mount Cook, Wellington"
"55 Bidwill Street, Mount Cook, Wellington"
"63 Wallace Street, Mount Cook, Wellington"
"101/33 Frederick Street, Te Aro, Wellington"
"102/33 Frederick Street, Te Aro, Wellington"
"106/33 Frederick Street, Te Aro, Wellington"
"404/46 Nairn Street, Mount Cook, Wellington"
"9/162 Aro Street, Aro Valley, Wellington"
"21 Brooklyn Road, Mount Cook, Wellington"
"157 Riddiford Street, Newtown, Wellington"
"M3/107 Thorndon Quay, Pipitea, Wellington"
"35 Little George Street, Thorndon, Wellington"
"250 Cuba Street, Te Aro, Wellington"
"21A Tinakori Road, Thorndon, Wellington"
"169 Aro Street, Aro Valley, Wellington"
"257 Cuba Street, Te Aro, Wellington"
"138 Tinakori Road, Thorndon, Wellington"
"G18/107 Thorndon Quay, Pipitea, Wellington"
"318/107 Thorndon Quay, Pipitea, Wellington"
"113/107 Thorndon Quay, Pipitea, Wellington"
"152 Cuba Street, Te Aro, Wellington"
"328 Tinakori Road, Thorndon, Wellington"
"103 Vivian Street, Te Aro, Wellington"
"117 Adelaide Road, Mount Cook, Wellington"
"10 Kelburn Parade, Kelburn, Wellington"
"2 Adelaide Road, Mount Cook, Wellington"
"276 The Terrace, Te Aro, Wellington"
"207/29 Brooklyn Road, Mount Cook, Wellington"
"46/40 The Terrace, Wellington Central, Wellington"
"47/40 The Terrace, Wellington Central, Wellington"
"49/70 Hobson Street, Thorndon, Wellington"
"21/40 The Terrace, Wellington Central, Wellington"
"87/70 Hobson Street, Thorndon, Wellington"
"407/107 Thorndon Quay, Pipitea, Wellington"
"22/40 The Terrace, Wellington Central, Wellington"
"316/107 Thorndon Quay, Pipitea, Wellington"
"41 Majoribanks Street, Mount Victoria, Wellington"
"19 Brooklyn Road, Mount Cook, Wellington"
"4/17 Portland Crescent, Thorndon, Wellington"
"71/70 Hobson Street, Thorndon, Wellington"
"105/107 Thorndon Quay, Pipitea, Wellington"
"158 Tinakori Road, Thorndon, Wellington"
"4/36 Queen Street, Mount Victoria, Wellington"
"5/36 Queen Street, Mount Victoria, Wellington"
"6/36 Queen Street, Mount Victoria, Wellington"
"8/36 Queen Street, Mount Victoria, Wellington"
"100 Elizabeth Street, Mount Victoria, Wellington"
"G02/70 Hobson Street, Thorndon, Wellington"
"29 Palmer Street, Aro Valley, Wellington"
"4 Buller Street, Te Aro, Wellington"
"133/54 Hopper Street, Mount Cook, Wellington"
"134/54 Hopper Street, Mount Cook, Wellington"
"110/107 Thorndon Quay, Pipitea, Wellington"
"137/54 Hopper Street, Mount Cook, Wellington"
"146 Tinakori Road, Thorndon, Wellington"
"211 Aro Street, Aro Valley, Wellington"
"119 Cuba Street, Te Aro, Wellington"
"140/54 Hopper Street, Mount Cook, Wellington"
"38 Hawkestone Street, Thorndon, Wellington"
"142/54 Hopper Street, Mount Cook, Wellington"
"144/54 Hopper Street, Mount Cook, Wellington"
"145/54 Hopper Street, Mount Cook, Wellington"
"147/54 Hopper Street, Mount Cook, Wellington"
"138 Cuba Street, Te Aro, Wellington"
"1/330 Tinakori Road, Thorndon, Wellington"
"156/54 Hopper Street, Mount Cook, Wellington"
"159/54 Hopper Street, Mount Cook, Wellington"
"5 Finlay Terrace, Mount Cook, Wellington"
"164/54 Hopper Street, Mount Cook, Wellington"
"11 Hutchison Road, Newtown, Wellington"
"172/54 Hopper Street, Mount Cook, Wellington"
"8H/242 Taranaki Street, Mount Cook, Wellington"
"174/54 Hopper Street, Mount Cook, Wellington"
"39/70 Hobson Street, Thorndon, Wellington"
"182/54 Hopper Street, Mount Cook, Wellington"
"1 Hayward Terrace, Mount Cook, Wellington"
"184/54 Hopper Street, Mount Cook, Wellington"
"187/54 Hopper Street, Mount Cook, Wellington"
"188/54 Hopper Street, Mount Cook, Wellington"
"2 Dufferin Street, Mount Cook, Wellington"
"190/54 Hopper Street, Mount Cook, Wellington"
"87A Aro Street, Aro Valley, Wellington"
"72 Hobson Street, Thorndon, Wellington"
"1/4 Brooklyn Road, Aro Valley, Wellington"
"43/70 Hobson Street, Thorndon, Wellington"
"2/4 Brooklyn Road, Aro Valley, Wellington"
"59 Tasman Street, Mount Cook, Wellington"
"9/7 Eva Street, Te Aro, Wellington"
"3/4 Brooklyn Road, Aro Valley, Wellington"
"4/4 Brooklyn Road, Aro Valley, Wellington"
"4/23 Tinakori Road, Thorndon, Wellington"
"47 Haining Street, Te Aro, Wellington"
"5/4 Brooklyn Road, Aro Valley, Wellington"
"5/23 Tinakori Road, Thorndon, Wellington"
"6/4 Brooklyn Road, Aro Valley, Wellington"
"5/9 Ebor Street, Te Aro, Wellington"
"7/4 Brooklyn Road, Aro Valley, Wellington"
"6/9 Ebor Street, Te Aro, Wellington"
"305/33 Frederick Street, Te Aro, Wellington"
"303/46 Nairn Street, Mount Cook, Wellington"
"8/4 Brooklyn Road, Aro Valley, Wellington"
"12/9 Ebor Street, Te Aro, Wellington"
"114/40 The Terrace, Wellington Central, Wellington"
"9/4 Brooklyn Road, Aro Valley, Wellington"
"306/33 Frederick Street, Te Aro, Wellington"
"16/9 Ebor Street, Te Aro, Wellington"
"116/40 The Terrace, Wellington Central, Wellington"
"10/4 Brooklyn Road, Aro Valley, Wellington"
"308/33 Frederick Street, Te Aro, Wellington"
"28/9 Ebor Street, Te Aro, Wellington"
"117/40 The Terrace, Wellington Central, Wellington"
"11/4 Brooklyn Road, Aro Valley, Wellington"
"310/33 Frederick Street, Te Aro, Wellington"
"29/9 Ebor Street, Te Aro, Wellington"
"12/4 Brooklyn Road, Aro Valley, Wellington"
"69 Vivian Street, Te Aro, Wellington"
"13/4 Brooklyn Road, Aro Valley, Wellington"
"G36/107 Thorndon Quay, Pipitea, Wellington"
"14/4 Brooklyn Road, Aro Valley, Wellington"
"15/4 Brooklyn Road, Aro Valley, Wellington"
"16/4 Brooklyn Road, Aro Valley, Wellington"
"17/4 Brooklyn Road, Aro Valley, Wellington"
"302-310 The Terrace, Te Aro, Wellington"
"18/4 Brooklyn Road, Aro Valley, Wellington"
"19/4 Brooklyn Road, Aro Valley, Wellington"
"20/4 Brooklyn Road, Aro Valley, Wellington"
"20 Portland Crescent, Thorndon, Wellington"
"34 Kelburn Parade, Kelburn, Wellington"
"21/4 Brooklyn Road, Aro Valley, Wellington"
"22/4 Brooklyn Road, Aro Valley, Wellington"
"8 Kelburn Parade, Kelburn, Wellington"
"23/4 Brooklyn Road, Aro Valley, Wellington"
"24/4 Brooklyn Road, Aro Valley, Wellington"
"25/4 Brooklyn Road, Aro Valley, Wellington"
"26/4 Brooklyn Road, Aro Valley, Wellington"
"27/4 Brooklyn Road, Aro Valley, Wellington"
"11 Coombe Street, Mount Cook, Wellington"
"35 Epuni Street, Aro Valley, Wellington"
"28/4 Brooklyn Road, Aro Valley, Wellington"
"361 Willis Street, Mount Cook, Wellington"
"29/4 Brooklyn Road, Aro Valley, Wellington"
"306 Willis Street, Aro Valley, Wellington"
"30/4 Brooklyn Road, Aro Valley, Wellington"
"19 Jessie Street, Te Aro, Wellington"
"40 Rolleston Street, Mount Cook, Wellington"
"31/4 Brooklyn Road, Aro Valley, Wellington"
"55 Abel Smith Street, Te Aro, Wellington"
"32/4 Brooklyn Road, Aro Valley, Wellington"
"57 Kent Terrace, Mount Victoria, Wellington"
"33/4 Brooklyn Road, Aro Valley, Wellington"
"34/4 Brooklyn Road, Aro Valley, Wellington"
"35/4 Brooklyn Road, Aro Valley, Wellington"
"36/4 Brooklyn Road, Aro Valley, Wellington"
"37/4 Brooklyn Road, Aro Valley, Wellington"
"23/19 Drummond Street, Mount Cook, Wellington"
"38/4 Brooklyn Road, Aro Valley, Wellington"
"39/4 Brooklyn Road, Aro Valley, Wellington"
"40/4 Brooklyn Road, Aro Valley, Wellington"
"41/4 Brooklyn Road, Aro Valley, Wellington"
"42/4 Brooklyn Road, Aro Valley, Wellington"
"701/46 Nairn Street, Mount Cook, Wellington"
"43/4 Brooklyn Road, Aro Valley, Wellington"
"704/46 Nairn Street, Mount Cook, Wellington"
"44/4 Brooklyn Road, Aro Valley, Wellington"
"706/46 Nairn Street, Mount Cook, Wellington"
"45/4 Brooklyn Road, Aro Valley, Wellington"
"33 Porritt Avenue, Mount Victoria, Wellington"
"708/46 Nairn Street, Mount Cook, Wellington"
"46/4 Brooklyn Road, Aro Valley, Wellington"
"3A/242 Taranaki Street, Mount Cook, Wellington"
"47/4 Brooklyn Road, Aro Valley, Wellington"
"48/4 Brooklyn Road, Aro Valley, Wellington"
"49/320 Willis Street, Aro Valley, Wellington"
"50/320 Willis Street, Aro Valley, Wellington"
"29 Majoribanks Street, Mount Victoria, Wellington"
"51/320 Willis Street, Aro Valley, Wellington"
"34 Porritt Avenue, Mount Victoria, Wellington"
"52/320 Willis Street, Aro Valley, Wellington"
"53/320 Willis Street, Aro Valley, Wellington"
"54/320 Willis Street, Aro Valley, Wellington"
"55/320 Willis Street, Aro Valley, Wellington"
"56/320 Willis Street, Aro Valley, Wellington"
"57/320 Willis Street, Aro Valley, Wellington"
"58/320 Willis Street, Aro Valley, Wellington"
"156 Tinakori Road, Thorndon, Wellington"
"75 Elizabeth Street, Mount Victoria, Wellington"
"59/320 Willis Street, Aro Valley, Wellington"
"2F/242 Taranaki Street, Mount Cook, Wellington"
"135 Cuba Street, Te Aro, Wellington"
"60/320 Willis Street, Aro Valley, Wellington"
"61/320 Willis Street, Aro Valley, Wellington"
"51A Majoribanks Street, Mount Victoria, Wellington"
"62/320 Willis Street, Aro Valley, Wellington"
"63/320 Willis Street, Aro Valley, Wellington"
"64/320 Willis Street, Aro Valley, Wellington"
"202/46 Nairn Street, Mount Cook, Wellington"
